Sentiment,Tweet
0,"b'Laptop from hell, now we have the President from hell, can we get Trump back, please or someone who\xe2\x80\x99s not an embarrassment to Americans, definitely not Kamala #laptopfromhell #hunter #biden #sleepyjoe #ukraine'"
0,"b""@BRyvkin It's too late for Russia in #Kherson In the last couple of days #Ukraine has pushed them back 75 km from Nikolaev. They're now approaching the airfield in the north, are in a town to the west of Kherson and are shelling southeast of the city. + victories in Zaporzhizyia/elsewhere"""
0,"b'@McFaul In a now deleted tweeted, #Zelenskyy\xe2\x80\x99s ex-spokeswoman posted a picture of three exhausted firefighters, praising the work of #Ukraine\xe2\x80\x99s fire service. The trouble is, the picture was that of #Australian firefighters from 2019.'"
0,b'@mtracey Im sure that got on the Russian news along with the shameful #Putin #Ukraine war validation voiced by @CawthornforNC @RepCawthorn and replayed repeatedly on Russian TV along with the American flag. We need to stop electing undesirables +pure idiots'
1,b'@MFA_Ukraine Glory to Ukrainian heroes. #ukraine'
0,"b""US Military Industrial Complex now trying another way of getting Turkiye to rid itself of S-400's: transfer them to #Ukraine.\nAnkara's response is simple: The S-400's would be in close proximity to NATO F-35's &amp; thus a security threat- they cannot be co-located: PAC3 is better!"""
0,"b'Dear #Russians, I see you get detained for holding up a blank paper in public.\nNew idea. Just blink twice when looking each other in public to say you oppose the invasion into #Ukraine.'"
0,"b'So much for #Russia being one of the most effective militaries in the world. Not only did they lose the moral argument, but they are being bogged down in #Ukraine. It\'s only a matter of time before Russia collapse, after all, ""special military operations"" costs lots of money.'"
0,b'@senrobportman @SenRobPortman &amp; 51 other #GOPutin senators voted to withhold military aid to #Ukraine in exchange for fictional dirt on Biden!\nHis allegiance to t\xcc\xbeR\xcc\xbeu\xcc\xbeM\xcc\xbep\xcc\xbe outweighs his commitment to democracy and the constitution if the United States of America.\nPlease tell us why?!'
0,"b'#Putin\xe2\x80\x99s strategy to help steer #West\xe2\x80\x99s focus away from #Balkans while it\xe2\x80\x99s working on more alarming \xe2\x80\x98operations\xe2\x80\x99 elsewhere (#Ukraine), is a reason enough to block him driving a wedge in #Kosovo &amp; #Bosnia, by substantially helping both states move West forward.'"
0,b'@BorisJohnson confirms what a knob he is comparing the people of #Ukraine resisting an invasion to the UK voting for #Brexit Populist tosh of the highest order.'
1,b'The #RussianArmy is disgusting. They should all just leave. It\xe2\x80\x99s better to be a deserter than to be a disgusting bomber of women and children. The shame! \n#UkraineWar #UkraineRussianWar #Russia #Ukraine #RussianUkraineWar #StandWithUkriane #ResistPutin'
1,"b'@lesiavasylenko @EmmanuelMacron @POTUS @KanzlerScholz @BorisJohnson Yes. Not even one inch of Ukrainias soil should be given up. \nWe will keep on fighting until all #Russians leave #Ukraine. \nUkraine should never feel alone . There are millions , and there will be much more fighters around the World who will come there and fight. \nUkraine= winner'"
0,"b'$IMPP the #Ukraine and #Russia war will end in a week... Then what Slumberger, Halliburton, Baker Hughes, and rest of idiots CEO\'s thinking they will come back ""strong"" after the war...  Well, NOPE, that shit aint going to happen...'"
0,b'If your partner is a Putin apologist what will you do?\n#Ukraine'
0,b'@Jaron96340232 @shim_marom #ZionistJews listen up...does that sound familiar?\xf0\x9f\x91\x87\n#Putin says\xf0\x9f\x91\x87\n#Ukraine  is not a nation\nthere is no #Ukrainian people \n#Ukrainians never existed'
0,b'@AFP Putting its fate in the hands of the #West is the biggest mistake #Ukraine has ever made. The West is only using Ukraine to weaken #Russia. Ukraine will never get what it really wants from the West - joining NATO and sending troops to fight the Russians.'
1,"b""Dear Russians, in Ukraine, a child is wandering between life and death, and his mother is crying aloud. Do you know why? This is because Putin has been terrorizing the world. Because you people won't stop bombing indiscriminately.\n#Russia\n#Ukraine\n#Russia, a country of contempt"""
1,b'@anders_aslund End game: Putin deposed either with a bullet through the head or on trial at The Hague. #Putin #Ukraine #Russia #Belarus #warcrimes'
1,"b'@KyivIndependent @KyivIndependent this is  happening because the whole world is scared #PutinIsaWarCriminal and while he scares the world , more people die and there is nothing left standing. Starving people? What\xe2\x80\x99s wrong that help has been slow ? Now people starving . Imagine that #Ukraine'"
0,b'03/19/22 #Russia #Ukraine @DOD @thejointstaff @SecDef @ODNIgov @WHNSC @US_EUCOM @NATO @US_Stratcom @SecBlinken: Ukrainian and Russian forces are fighting for the Azovstal steel plant in the besieged port city of Mariupol.--AP @CIA'
0,b'I look forward to Emmanuel Macron give the same shoeing to Johnson at their next meeting that the French rugby team gave to England this evening.\n\nJohnson will be p*ssing blood for a month. It\xe2\x80\x99s precisely what he deserves.\n#FRAvENG #JohnsonOut54 #Brexit #Ukraine #AllezLesBleus'
0,"b'Now that westerners are experiencing occupation intimately, will they help us end other occupations at the same time as #Ukraine? I am talking about #kashmir, #palestine, #yemen et al.'"
0,"b""Many HNW and UHNW individuals are selling property in Manhattan for fear of being caught in US sanctions over Putin's invasion of Ukraine.\n#ThiagoSilva #Russia #Elclassico #Chelsea #UkraineRussianWar #Diamond #Ukraine"""
0,"b""Starting to wonder if #putin is purposely sending his generals to the frontlines  in #ukraine so that they will die and solidify putin's hold on the military (ie no one there could depose him)  #StandWithUkriane #putinHitler"""
0,b'- #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
0,b'- #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
0,b'- #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
1,"b'@KyivIndependent After all is this is over, #russia must be held accountable for this. International criminal court, or some other sort of international tribunal. #ukraine is a democratic and peaceful nation. None of this was justified.'"
0,"b""@SecBlinken @StateDept @JoeBiden failed yet another test when speaking with #XiJinping. Seems like #China will help #Russia to genocide #Ukraine after #Biden's pathetic phone call with #XiJinping."""
1,b'@BSCGemsAlert @CatFunToken stop twerking @50cent @KyleForgeard @NickyByrne and @KimKardashian save #Ukraine instead of hearting @kanyewest stop #HoneySingh help saving #FreeUkraine #MEOW #FreeUkraine #elonvsputin #ElonNcatFun #FreeUkraine #BSC #BSCgem #SnoopNcatFun #CATFUN #KanyeNcatFun 5\xef\xb8\x8f\xe2\x83\xa3'
0,b'- #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
0,b'These people talking from. #Ukraine that they want peace talks with #Putin do they think Zelensky calling for more weapons and a No fly zone sends that message to Putin?'
0,b'Do you have to have special connections to launder money in #Ukraine\xf0\x9f\x87\xba\xf0\x9f\x87\xa6 or can an average American partake?'
0,b'\xf0\x9f\x87\xb7\xf0\x9f\x87\xba\xf0\x9f\x87\xba\xf0\x9f\x87\xa6 #Ukrainian nationalists mined tanks with ammonia and chlorine in #Sumy and plan to poison residents as soon as Russian troops enter the city - Colonel General #Mizintsev\n\n#RussiaUkraineConflict\n#Russia #Ukraine #News #istandwithrussia'
1,b'@kees92267188 What are you? Russian propagadist?.#Ukraine #SlavaUkrayini'
0,"b""His death was also announced on the Russian naval officer's own blog, said to be posted by someone who also have admin access to it.\n\nCircumstances of death was not known or mentioned\n\n#Ukraine #RussianInvasionOfUkraine #UkraineRussiaWar #Russia #RussianNavy #BlackSeaFleet #OSINT"""
0,b'@borisjohnson poking fun at the atrocities in #Ukraine can\xe2\x80\x99t distract from his and #Putin \xe2\x80\x98s #Brexit'
0,b'#Ukraine Minister of Finance: about 30% of businesses have completely or temporarily suspended work in Ukraine. Nearly one-third of the economy is not functioning now. Russians want to destroy the country. By @HannaLiubakova'
1,"b'Its sad to see the deadenders on here still trying to defend #putin. Western empire, hypocrisy &amp; malfeasance is no secret. However, putin, nor his actions and strategy are deserving of any sympathy by any rational, compassionate human being. Stop embarrassing yourselves. #Ukraine'"
1,"b""#Russians and #Putin ...you are NOTHING...WORTHLESS..NO ONE WANTS YOU IN #UKRAINE NOW The who world knows of  your #Murdering innocent people.  Without nuclear weapons you wouldn't have lasted this long."""
1,b'@nexta_tv The need for S-300 can not be overemphasized right now. Once #ukraine is able to counter their long range missiles then the war it\xe2\x80\x99s over for #Putin n his evil soldiers. Please send them in ASAP \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f @NATO @POTUS @SlovakiaMFA'
0,"b""@MasterblasterMs @JapsonFrank @jessel36 @Honzou @AbdulTConteh @nolanwpeterson The truth is #Ukraine must let go of what people in Donetsk&amp; Luhansk want. Let them be independent, unite with Russia. They don't want in #Ukraine.  Kill them not to lose land cause you're Ukraininas aka cossacks meaning fighters by nature?\nThe truth's far from how it's depicted."""
0,"b""Stand with #Ukraine ?\nYou couldn't even stand with your family, friends and neighbors for the past two years. \nJust stop. \n\n#HypocritalRepublicans \n#COVID\n#UkraineRussianWar"""
1,"b'One day I\xe2\x80\x99ll write something about the war between #Russia &amp; #Ukraine and this will be the last sentence - \n\n\xe2\x80\x9cWhat the world learned from watching the people of Ukraine was that anyone, at any time, in any place, can fight for their freedom against any enemy, and win.\xe2\x80\x9d'"
0,"b'@Danjsalt @AlasSmithJones Proof \n\nWider approval ratings in #Ukraine, via Cyngnal:\n\n\xf0\x9f\x87\xac\xf0\x9f\x87\xa7: 56%\n\xf0\x9f\x87\xaa\xf0\x9f\x87\xba: 42.2%\n\xf0\x9f\x87\xba\xf0\x9f\x87\xb8: 33.3% \nNato: -16.8%'"
0,"b'There is no railway communication between #Belarus and Ukraine today.  Oleksandr Kamyshin, head of the board of the Ukrainian Railways, announced this on the air of Current Time.\n\n He also thanked the honest Belarusian railway workers, refusing to give details. #Ukraine'"
0,"b'\xf0\x9f\x87\xb7\xf0\x9f\x87\xba\xf0\x9f\x87\xba\xf0\x9f\x87\xa6 Near Izyum, in the coming days, apparently, one of the fateful battles of the war will unfold.  The parties are actively pulling up forces, the most active work of artillery, tanks, and DRGs is underway.\n#Russia  \n#Ukraine\n#UkraineUnderAtta\xd1\x81k\n#UkraineRussianWar'"
1,b'@KyivIndependent NATO / EU / USA where are you? Neighbors don\xe2\x80\x99t let neighbors starve to death. #SaveNeighbours #Ukraine #StopPutinNOW'
0,b'Did the Ukraine/Russia War affect you? \n#UkraineRussianWar #UkraineUnderAttack #ukraine'
0,"b""@BBCJLandale @BorisJohnson @BorisJohnson comparing #Ukraine's gallant struggle with #Brexit just confirms his status as a total scumbag occupant of No.10.\nKremlin money funds the #Tory party &amp; the #Leave campaign was heavily funded by #Russia. \nJoin the dots FFS!\n#r4today #newsnight #PoliticsLive"""
1,"b""Undisputable : Putin is a war criminal. \nUnavoidable: Intl War Crimes Tribunal \nNothing can justify this war and Gulag 2.0.\nWhataboutism and NATO/US/EU-'threats' is an old Cold War propaganda -  and well-paid politicians and media still spread it daily.\n#Putin #Ukraine #Russia"""
1,"b""Those who haven't mentioned a single word about #Ukraine don't have any place in my book.\n\nIt's cos they don't understand God's Love &amp; are either living under a rock in their selfish world or they don't have enough empathy that torments their soul to mention atleast a word."""
0,b'- #Russia invasion of #Ukraine has overshadowed the atrocities and man-made famine #Tigrayans have fallen victim to for #500days. The IC must speak out against #TigrayGenocide and stand with the victims of war anywhere. @vickyford @EU_Commission @UKUN_NewYork @niinisto'
1,b'@BillClinton The Ukrainian people have been part of the American fabric since 1920.\n#Ukraine  #StandWithUkraine'
0,b'The Ukrainian Armed Forces believe that Russia is organising a renewed offensive against Kyiv.\n\n#Ukraine'
0,b'03/19/22 #Russia #Ukraine @DOD @thejointstaff @SecDef @US_EUCOM @ODNIgov @WHNSC @US_Stratcom @NATO: Russian military says it used hypersonic missile in strike at 5:15 am Saturday to destroy an underground warehouse storing missiles and aviation ammunition of Ukrainian...(1/2)'
0,"b'Missing reporter among several journalists, activists and officials said to be detained by Russian forces. #UkraineConflict #UkraineCrisis #Ukraine'"
0,b'Fuck #Ukraine.'
1,"b'@ua_parliament Good night #Ukraine. I promise, we will fight and not let our leaders get away with their cheap excuses. We will not give up until they FINALLY do everything they can. Stay strong!!! \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x99\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xa6'"
0,b'@GicAriana Russia plans to attack Western diplomats in Lviv and blame #Ukraine for it. \n#Russia #russianinvasion #UkraineUnderAttack'
1,"b""My most sincere condolences to all those in #Ukraine and #Russia who have lost loved ones in this terrible conflict. I can't imagine the pain you're all going through.\n\nPeople shouldn't have to suffer like this because of one madman's decisions.\n\n#PutinIsaWarCriminal"""
0,b'@NinjaM777 @Chellaney @Cold_Peace_ To alienate Russia and make #ChiDVirus new world order. US instability in standing by its allies is now clear with #Ukraine war.Likewise for #Quad....'
